schoolId,prefectureId,year,prize,last,representative
4791,24,2013,銀賞,地区,False
493,24,2013,銅賞,地区,False
478,24,2013,銀賞,地区,False
2525,24,2013,金賞,地区,False
1429,24,2013,銀賞,地区,False
4709,24,2013,金賞,地区,False
3295,24,2013,銀賞,地区,False
1944,24,2013,銀賞,地区,False
1944,24,2014,金賞,地区,False
3295,24,2014,金賞,地区,False
2888,24,2014,銀賞,地区,False
4791,24,2014,銀賞,地区,False
4931,24,2014,銅賞,地区,False
4709,24,2014,銅賞,地区,False
1429,24,2014,銅賞,地区,False
2525,24,2014,金賞,地区,False
74,24,2014,銀賞,地区,False
493,24,2014,銀賞,地区,False
493,24,2015,金賞,地区,False
4791,24,2015,金賞,地区,False
3295,24,2015,銀賞,地区,False
3621,24,2015,銀賞,地区,False
74,24,2015,銀賞,地区,False
478,24,2015,銅賞,地区,False
1429,24,2015,銀賞,地区,False
2525,24,2015,銀賞,地区,False
4709,24,2015,銀賞,地区,False
750,24,2015,銅賞,地区,False
1944,24,2015,金賞,地区,False
4931,24,2015,銅賞,地区,False
493,24,2016,銀賞,地区,False
74,24,2016,銀賞,地区,False
1429,24,2016,金賞,地区,False
3295,24,2016,銅賞,地区,False
4791,24,2016,金賞,地区,False
750,24,2016,銀賞,地区,False
478,24,2016,銅賞,地区,False
3621,24,2016,銀賞,地区,False
2525,24,2016,銀賞,地区,False
4709,24,2016,銀賞,地区,False
4931,24,2016,銅賞,地区,False
1429,24,2017,金賞,地区,False
74,24,2017,銀賞,地区,False
3621,24,2017,銀賞,地区,False
750,24,2017,銀賞,地区,False
3295,24,2017,銅賞,地区,False
493,24,2017,銀賞,地区,False
4709,24,2017,銀賞,地区,False
4931,24,2017,銀賞,地区,False
2525,24,2017,銀賞,地区,False
4893,24,2017,銅賞,地区,False
478,24,2017,銅賞,地区,False
435,16,2013,銀賞,地区,False
4547,16,2013,銅賞,地区,False
4673,16,2013,銀賞,地区,False
4918,16,2013,銀賞,地区,False
1050,16,2013,銅賞,地区,False
2988,16,2013,銅賞,地区,False
4698,16,2013,金賞,地区,False
3206,16,2013,銀賞,地区,False
5045,16,2013,銀賞,地区,False
5011,16,2013,銀賞,地区,False
2471,16,2013,銀賞,地区,False
5164,16,2013,銅賞,地区,False
2585,16,2013,銅賞,地区,False
3849,16,2013,銀賞,地区,False
4907,16,2013,銀賞,地区,False
2198,16,2013,銅賞,地区,False
4019,16,2013,金賞,地区,False
3710,16,2013,銀賞,地区,False
3352,16,2013,銀賞,地区,False
1008,16,2013,銅賞,地区,False
4819,16,2013,銀賞,地区,False
2623,16,2013,銀賞,地区,False
3072,16,2013,銅賞,地区,False
4405,16,2013,銀賞,地区,False
596,16,2013,銅賞,地区,False
3087,16,2013,銅賞,地区,False
1681,16,2013,銀賞,地区,False
596,16,2014,辞退,地区,False
1681,16,2014,銀賞,地区,False
1570,16,2014,銀賞,地区,False
4918,16,2014,銅賞,地区,False
3087,16,2014,銅賞,地区,False
4547,16,2014,銅賞,地区,False
435,16,2014,銀賞,地区,False
1050,16,2014,銅賞,地区,False
1687,16,2014,金賞,地区,False
404,16,2014,銀賞,地区,False
2668,16,2014,銅賞,地区,False
3072,16,2014,銀賞,地区,False
2585,16,2014,銅賞,地区,False
2471,16,2014,銀賞,地区,False
2988,16,2014,銅賞,地区,False
4019,16,2014,銀賞,地区,False
3849,16,2014,銅賞,地区,False
5164,16,2014,銅賞,地区,False
1008,16,2014,銅賞,地区,False
4698,16,2014,銅賞,地区,False
3713,16,2014,金賞,地区,False
1351,16,2014,銀賞,地区,False
2198,16,2014,銅賞,地区,False
4819,16,2014,銀賞,地区,False
5011,16,2014,銀賞,地区,False
3352,16,2014,銀賞,地区,False
4405,16,2014,銀賞,地区,False
3710,16,2014,銀賞,地区,False
5164,16,2015,銅賞,地区,False
596,16,2015,銅賞,地区,False
4673,16,2015,銀賞,地区,False
3087,16,2015,銅賞,地区,False
1008,16,2015,銅賞,地区,False
2580,16,2015,失格,地区,False
161,16,2015,銀賞,地区,False
4405,16,2015,銀賞,地区,False
4698,16,2015,銀賞,地区,False
1570,16,2015,銀賞,地区,False
2668,16,2015,失格,地区,False
404,16,2015,金賞,地区,False
1351,16,2015,銀賞,地区,False
3072,16,2015,銀賞,地区,False
4819,16,2015,銀賞,地区,False
2198,16,2015,銅賞,地区,False
3849,16,2015,銅賞,地区,False
3710,16,2015,金賞,地区,False
2585,16,2015,銀賞,地区,False
1681,16,2015,銀賞,地区,False
5011,16,2015,銀賞,地区,False
4547,16,2015,銅賞,地区,False
4907,16,2015,金賞,地区,False
435,16,2015,銀賞,地区,False
2988,16,2015,銅賞,地区,False
4918,16,2015,銅賞,地区,False
4698,16,2016,銅賞,地区,False
5045,16,2016,銀賞,地区,False
2471,16,2016,銀賞,地区,False
1570,16,2016,銀賞,地区,False
2988,16,2016,銅賞,地区,False
435,16,2016,銀賞,地区,False
4673,16,2016,銀賞,地区,False
2585,16,2016,銅賞,地区,False
3352,16,2016,銅賞,地区,False
4466,16,2016,銀賞,地区,False
4918,16,2016,銅賞,地区,False
3206,16,2016,銀賞,地区,False
1382,16,2016,銀賞,地区,False
4819,16,2016,銅賞,地区,False
5011,16,2016,銅賞,地区,False
1351,16,2016,銅賞,地区,False
5164,16,2016,銅賞,地区,False
3710,16,2016,銀賞,地区,False
2668,16,2016,金賞,地区,False
3072,16,2016,銀賞,地区,False
4019,16,2016,銀賞,地区,False
4547,16,2016,銀賞,地区,False
2198,16,2016,銅賞,地区,False
4405,16,2016,銀賞,地区,False
4918,16,2017,銅賞,地区,False
5011,16,2017,銀賞,地区,False
2657,16,2017,銀賞,地区,False
2668,16,2017,銀賞,地区,False
777,16,2017,銅賞,地区,False
4698,16,2017,銀賞,地区,False
435,16,2017,銀賞,地区,False
3849,16,2017,銀賞,地区,False
3352,16,2017,銀賞,地区,False
4819,16,2017,銀賞,地区,False
4405,16,2017,銀賞,地区,False
404,16,2017,銀賞,地区,False
3072,16,2017,銀賞,地区,False
4673,16,2017,銀賞,地区,False
2988,16,2017,銀賞,地区,False
1382,16,2017,銀賞,地区,False
4907,16,2017,銀賞,地区,False
2471,16,2017,銀賞,地区,False
4019,16,2017,銀賞,地区,False
5164,16,2017,銀賞,地区,False
1570,16,2017,銀賞,地区,False
1351,16,2017,銀賞,地区,False
2585,16,2017,銀賞,地区,False
2198,16,2017,銀賞,地区,False
4547,16,2017,銅賞,地区,False
161,16,2017,銀賞,地区,False
1306,27,2014,銀賞,地区,False
3702,27,2014,銀賞,地区,False
748,27,2015,,地区,False
2073,27,2015,,地区,False
248,27,2015,,地区,False
5122,27,2016,銀賞,地区,False
1306,27,2016,銀賞,地区,False
3702,27,2016,銀賞,地区,False
1306,27,2017,,地区,False
5122,27,2017,,地区,False
397,27,2015,銀賞,地区,False
3051,27,2015,銀賞,地区,False
4492,27,2015,銀賞,地区,False
397,27,2016,銀賞,地区,False
5013,27,2016,銀賞,地区,False
4492,27,2016,銀賞,地区,False
5013,27,2017,銀賞,地区,False
397,27,2017,銀賞,地区,False
2035,26,2013,金賞,地区,False
2340,26,2013,銀賞・支部奨励賞,地区,False
884,26,2013,銅賞,地区,False
1477,26,2013,銅賞,地区,False
3456,26,2013,銀賞,地区,False
4488,26,2013,銀賞,地区,False
1477,26,2014,銅賞,地区,False
4488,26,2014,銀賞,地区,False
3456,26,2014,銀賞,地区,False
884,26,2014,銅賞,地区,False
2340,26,2014,銀賞・支部奨励賞,地区,False
3747,26,2014,銀賞,地区,False
1477,26,2016,銀賞,地区,False
884,26,2016,銅賞,地区,False
2340,26,2016,銀賞,地区,False
1609,26,2016,銅賞,地区,False
3456,26,2016,銀賞,地区,False
4388,26,2016,銀賞,地区,False
4488,26,2016,銅賞,地区,False
4488,26,2017,銅賞,地区,False
2340,26,2017,銅賞,地区,False
884,26,2017,銅賞,地区,False
4388,26,2017,銀賞,地区,False
1477,26,2017,銀賞,地区,False
4826,26,2014,,地区,False
1087,26,2013,,地区,False
3766,26,2013,,地区,False
3536,26,2013,,地区,False
968,26,2013,,地区,False
287,26,2013,,地区,False
5052,26,2013,,地区,False
1418,26,2013,,地区,False
2653,26,2013,,地区,False
3957,26,2013,,地区,False
1157,26,2013,,地区,False
243,26,2013,,地区,False
287,26,2014,銀賞,地区,False
2653,26,2014,銀賞,地区,False
2028,26,2014,銀賞,地区,False
1889,26,2014,銀賞,地区,False
1843,26,2014,銀賞,地区,False
1087,26,2014,金賞,地区,False
3008,26,2014,銀賞,地区,False
1157,26,2014,銀賞,地区,False
243,26,2014,銀賞,地区,False
3957,26,2014,銀賞,地区,False
3766,26,2014,銀賞,地区,False
968,26,2014,銀賞,地区,False
3536,26,2014,銀賞,地区,False
968,26,2015,銀賞,地区,False
1346,26,2015,銀賞,地区,False
4595,26,2015,金賞,地区,False
3766,26,2015,銀賞,地区,False
3957,26,2015,銀賞,地区,False
3543,26,2015,銀賞,地区,False
2028,26,2015,銀賞,地区,False
4660,26,2015,銀賞,地区,False
243,26,2015,銀賞,地区,False
287,26,2015,銀賞,地区,False
3008,26,2015,銀賞,地区,False
1087,26,2015,銀賞,地区,False
1889,26,2015,銀賞,地区,False
2653,26,2015,銀賞,地区,False
3536,26,2016,銀賞,地区,False
1087,26,2016,銀賞,地区,False
243,26,2016,銀賞,地区,False
4595,26,2016,銀賞,地区,False
2653,26,2016,銀賞,地区,False
968,26,2016,銀賞,地区,False
3008,26,2016,銀賞,地区,False
4660,26,2016,銀賞,地区,False
1157,26,2016,銀賞,地区,False
5101,26,2016,銀賞,地区,False
1346,26,2016,銀賞,地区,False
1889,26,2016,銀賞,地区,False
3957,26,2016,銀賞,地区,False
4595,26,2017,銀賞,地区,False
3536,26,2017,銀賞,地区,False
4660,26,2017,銀賞,地区,False
560,26,2017,銀賞,地区,False
3957,26,2017,銀賞,地区,False
1418,26,2017,銀賞,地区,False
3008,26,2017,銀賞,地区,False
243,26,2017,銀賞,地区,False
1087,26,2017,銀賞,地区,False
968,26,2017,銀賞,地区,False
1274,26,2013,,地区,False
3305,26,2013,,地区,False
3323,26,2013,,地区,False
4060,26,2013,,地区,False
2697,26,2013,,地区,False
3474,26,2013,,地区,False
4621,26,2013,,地区,False
321,26,2013,,地区,False
4652,26,2013,,地区,False
2992,26,2013,,地区,False
439,26,2013,,地区,False
3323,26,2014,金賞,地区,False
1274,26,2014,銀賞,地区,False
321,26,2014,金賞,地区,False
2992,26,2014,銀賞,地区,False
4626,26,2014,金賞,地区,False
4060,26,2014,銀賞,地区,False
4652,26,2014,銀賞,地区,False
4621,26,2014,銀賞,地区,False
439,26,2014,金賞,地区,False
2697,26,2014,銀賞,地区,False
3305,26,2014,金賞,地区,False
3323,26,2015,金賞,地区,False
3474,26,2015,金賞,地区,False
439,26,2015,金賞,地区,False
2697,26,2015,銀賞,地区,False
3305,26,2015,銀賞,地区,False
321,26,2015,金賞,地区,False
4621,26,2015,金賞,地区,False
1274,26,2015,銀賞,地区,False
4626,26,2015,銀賞,地区,False
2992,26,2015,銀賞,地区,False
4060,26,2015,金賞,地区,False
4652,26,2015,銀賞,地区,False
2697,26,2016,銀賞,地区,False
3305,26,2016,銀賞,地区,False
439,26,2016,金賞,地区,False
2992,26,2016,銀賞,地区,False
3323,26,2016,金賞,地区,False
1274,26,2016,銀賞,地区,False
3474,26,2016,銀賞,地区,False
4060,26,2016,金賞,地区,False
4626,26,2016,金賞,地区,False
321,26,2016,金賞,地区,False
4621,26,2016,金賞,地区,False
4060,26,2017,金賞,地区,False
439,26,2017,銀賞,地区,False
2697,26,2017,銀賞,地区,False
3474,26,2017,銀賞,地区,False
321,26,2017,銀賞,地区,False
3323,26,2017,銀賞,地区,False
4621,26,2017,金賞,地区,False
3305,26,2017,銀賞,地区,False
5202,20,2013,銅賞,地区,False
3837,20,2013,銅賞,地区,False
2027,20,2013,銀賞,地区,False
4338,20,2013,銀賞,地区,False
4740,20,2013,銅賞,地区,False
386,20,2013,銅賞,地区,False
4965,20,2013,金賞,地区,True
70,20,2016,銅賞,地区,False
2146,20,2016,銀賞,地区,False
3837,20,2016,銀賞,地区,False
4965,20,2016,銀賞,地区,False
4740,20,2016,銅賞,地区,False
4338,20,2016,銅賞,地区,False
4965,20,2017,銅賞,地区,False
3746,20,2017,銀賞,地区,False
4740,20,2017,銀賞,地区,False
70,20,2017,銅賞,地区,False
1215,20,2017,銀賞,地区,False
4103,20,2013,銀賞,地区,False
516,20,2013,銀賞,地区,False
2187,20,2013,銅賞,地区,False
3970,20,2013,銀賞,地区,False
4887,20,2013,銀賞,地区,False
145,20,2013,銅賞,地区,False
3794,20,2013,銀賞,地区,False
3832,20,2013,銀賞,地区,False
4103,20,2016,銅賞,地区,False
3794,20,2016,銀賞,地区,False
4300,20,2016,銀賞,地区,False
4487,20,2016,銅賞,地区,False
516,20,2016,銀賞,地区,False
3767,20,2016,銅賞,地区,False
4887,20,2016,銀賞,地区,False
4426,19,2013,銀賞,地区,False
3728,19,2013,銀賞,地区,False
2661,19,2013,銀賞,地区,False
1948,19,2013,銀賞,地区,False
4309,19,2013,銀賞,地区,False
452,19,2013,銀賞,地区,False
3489,19,2013,銀賞,地区,False
452,19,2014,銀賞,地区,False
426,19,2014,銀賞,地区,False
4309,19,2014,銀賞,地区,False
4481,19,2014,銀賞,地区,False
2023,19,2014,銀賞,地区,False
3728,19,2014,銀賞,地区,False
2085,19,2014,銀賞,地区,False
4426,19,2014,銀賞,地区,False
3728,19,2015,銀賞,地区,False
4309,19,2015,銀賞,地区,False
426,19,2015,銀賞,地区,False
2085,19,2015,銀賞,地区,False
4481,19,2015,銀賞,地区,False
4243,19,2015,銀賞,地区,False
452,19,2015,銀賞,地区,False
1948,19,2015,銀賞,地区,False
4654,19,2015,銀賞,地区,False
4426,19,2015,銀賞,地区,False
4426,19,2016,銀賞,地区,False
2023,19,2016,銀賞,地区,False
4309,19,2016,銀賞,地区,False
1948,19,2016,銀賞,地区,False
452,19,2016,銀賞,地区,False
4654,19,2016,銀賞,地区,False
4481,19,2016,銀賞,地区,False
2085,19,2016,銀賞,地区,False
4243,19,2016,銀賞,地区,False
4426,19,2017,銀賞,地区,False
194,19,2017,銀賞,地区,False
4243,19,2017,銀賞,地区,False
1948,19,2017,銀賞,地区,False
4654,19,2017,銀賞,地区,False
4309,19,2017,銀賞,地区,False
4481,19,2017,銀賞,地区,False
452,19,2017,銀賞,地区,False
2023,19,2017,銀賞,地区,False
1419,19,2013,銀賞,地区,False
678,19,2013,銀賞,地区,False
3796,19,2013,銀賞,地区,False
2254,19,2013,銀賞,地区,False
2284,19,2013,銀賞,地区,False
4427,19,2013,銀賞,地区,False
4589,19,2013,銀賞,地区,False
3139,19,2013,銀賞,地区,False
2211,19,2013,銀賞,地区,False
3579,19,2014,銀賞,地区,False
2211,19,2014,銀賞,地区,False
866,19,2014,銀賞,地区,False
1419,19,2014,銀賞,地区,False
1773,19,2014,銀賞,地区,False
2284,19,2014,銀賞,地区,False
3796,19,2014,銀賞,地区,False
3139,19,2014,銀賞,地区,False
768,19,2014,銅賞,地区,False
4589,19,2014,銀賞,地区,False
3579,19,2015,銀賞,地区,False
2284,19,2015,銀賞,地区,False
866,19,2015,金賞,地区,False
768,19,2015,銀賞,地区,False
3139,19,2015,銀賞,地区,False
4589,19,2015,銀賞,地区,False
2211,19,2015,銀賞,地区,False
1419,19,2015,銀賞,地区,False
2254,19,2015,銀賞,地区,False
1773,19,2015,銀賞,地区,False
3796,19,2015,銀賞,地区,False
3579,19,2016,銀賞,地区,False
141,19,2016,銀賞,地区,False
1419,19,2016,銀賞,地区,False
4589,19,2016,銀賞,地区,False
2211,19,2016,金賞,地区,False
1961,19,2016,銀賞,地区,False
2254,19,2016,銀賞,地区,False
3139,19,2016,銀賞,地区,False
3796,19,2016,銀賞,地区,False
768,19,2016,銀賞,地区,False
2284,19,2016,銀賞,地区,False
768,19,2017,銀賞,地区,False
1961,19,2017,銀賞,地区,False
2254,19,2017,銀賞,地区,False
1419,19,2017,銀賞,地区,False
1773,19,2017,銀賞,地区,False
3139,19,2017,銀賞,地区,False
2211,19,2017,銀賞,地区,False
3579,19,2017,銀賞,地区,False
4895,19,2017,銅賞,地区,False
3796,19,2017,銀賞,地区,False
4589,19,2017,銀賞,地区,False
3358,16,2013,銀賞,地区,False
2865,16,2013,銀賞,地区,False
3007,16,2013,銀賞,地区,False
4088,16,2013,金賞,地区,False
1294,16,2013,銀賞,地区,False
4908,16,2013,銀賞,地区,False
1830,16,2013,銀賞,地区,False
2069,16,2013,銀賞,地区,False
702,16,2013,銀賞,地区,False
3859,16,2013,銅賞,地区,False
2398,16,2013,銅賞,地区,False
2672,16,2013,銀賞,地区,False
75,16,2014,銀賞,地区,False
3042,16,2014,銅賞,地区,False
3007,16,2014,銀賞,地区,False
702,16,2014,銅賞,地区,False
2865,16,2014,銀賞,地区,False
2672,16,2014,銅賞,地区,False
1294,16,2014,銀賞,地区,False
3859,16,2014,銀賞,地区,False
3358,16,2014,銀賞,地区,False
1830,16,2014,銀賞,地区,False
2069,16,2014,銀賞,地区,False
4908,16,2014,銀賞,地区,False
2398,16,2014,銅賞,地区,False
3007,16,2015,銀賞,地区,False
2069,16,2015,銀賞,地区,False
3859,16,2015,銅賞,地区,False
2398,16,2015,銅賞,地区,False
702,16,2015,銅賞,地区,False
3042,16,2015,銀賞,地区,False
75,16,2015,銀賞,地区,False
3358,16,2015,銀賞,地区,False
2865,16,2015,銀賞,地区,False
1830,16,2015,銀賞,地区,False
2672,16,2015,銅賞,地区,False
5072,16,2015,銀賞,地区,False
3042,16,2016,銀賞,地区,False
2672,16,2016,銅賞,地区,False
1607,16,2016,銀賞,地区,False
1294,16,2016,銀賞,地区,False
2865,16,2016,銀賞,地区,False
1830,16,2016,銅賞,地区,False
4451,16,2016,金賞,地区,False
3859,16,2016,銅賞,地区,False
4908,16,2016,銀賞,地区,False
5072,16,2016,銀賞,地区,False
3007,16,2016,銀賞,地区,False
2069,16,2016,銀賞,地区,False
3358,16,2016,銀賞,地区,False
702,16,2016,銀賞,地区,False
75,16,2017,銀賞,地区,False
4908,16,2017,銀賞,地区,False
1294,16,2017,銀賞,地区,False
2069,16,2017,銀賞,地区,False
5072,16,2017,銀賞,地区,False
2398,16,2017,銀賞,地区,False
1830,16,2017,銀賞,地区,False
1607,16,2017,銀賞,地区,False
4088,16,2017,銀賞,地区,False
702,16,2017,銀賞,地区,False
2865,16,2017,銀賞,地区,False
3042,16,2017,銀賞,地区,False
3859,16,2017,銀賞,地区,False
4290,16,2013,銀賞,地区,False
3518,16,2013,銅賞,地区,False
3690,16,2013,銀賞,地区,False
3165,16,2013,銀賞,地区,False
2251,16,2013,銀賞,地区,False
42,16,2013,銀賞,地区,False
1006,16,2013,銅賞,地区,False
2763,16,2013,銀賞,地区,False
1962,16,2013,金賞,地区,False
2783,16,2013,銀賞,地区,False
4135,16,2013,銀賞,地区,False
1962,16,2014,銀賞,地区,False
3165,16,2014,銀賞,地区,False
1006,16,2014,銅賞,地区,False
4135,16,2014,銅賞,地区,False
42,16,2014,銀賞,地区,False
2763,16,2014,銅賞,地区,False
4290,16,2014,金賞,地区,False
2251,16,2014,銅賞,地区,False
2783,16,2014,銀賞,地区,False
4135,16,2015,銅賞,地区,False
1006,16,2015,銅賞,地区,False
1670,16,2015,銅賞,地区,False
42,16,2015,銀賞,地区,False
2783,16,2015,銀賞,地区,False
1962,16,2015,銀賞,地区,False
3165,16,2015,銀賞,地区,False
2251,16,2015,銅賞,地区,False
4290,16,2015,銀賞,地区,False
2763,16,2015,銅賞,地区,False
1670,16,2016,銀賞,地区,False
259,16,2016,銅賞,地区,False
1006,16,2016,銅賞,地区,False
1962,16,2016,銀賞,地区,False
2763,16,2016,銅賞,地区,False
2783,16,2016,銀賞,地区,False
4290,16,2016,銀賞,地区,False
4135,16,2016,銅賞,地区,False
3690,16,2016,金賞,地区,False
2251,16,2016,銅賞,地区,False
42,16,2016,銀賞,地区,False
3165,16,2017,,地区,False
1962,16,2017,,地区,False
2251,16,2017,,地区,False
1006,16,2017,,地区,False
2763,16,2017,,地区,False
4290,16,2017,,地区,False
2783,16,2017,,地区,False
259,16,2017,,地区,False
4135,16,2017,,地区,False
42,16,2017,,地区,False
3873,16,2013,銀賞,地区,False
2726,16,2013,銀賞,地区,False
3047,16,2013,銀賞,地区,False
4373,16,2013,銀賞,地区,False
814,16,2013,銅賞,地区,False
656,16,2013,銀賞,地区,False
317,16,2013,銀賞,地区,False
264,16,2013,銀賞,地区,False
3850,16,2013,銀賞,地区,False
2726,16,2014,銀賞,地区,False
3047,16,2014,金賞,地区,False
264,16,2014,銅賞,地区,False
1077,16,2014,銀賞,地区,False
656,16,2014,銀賞,地区,False
3873,16,2014,銀賞,地区,False
1261,16,2014,銅賞,地区,False
317,16,2014,銅賞,地区,False
4373,16,2014,銀賞,地区,False
1261,16,2015,銀賞,地区,False
3850,16,2015,金賞,地区,False
3047,16,2015,銀賞,地区,False
317,16,2015,銅賞,地区,False
3873,16,2015,銀賞,地区,False
4373,16,2015,銅賞,地区,False
2726,16,2015,金賞,地区,False
656,16,2015,銀賞,地区,False
264,16,2015,銅賞,地区,False
3388,16,2016,銀賞,地区,False
264,16,2016,銀賞,地区,False
2726,16,2016,銀賞,地区,False
3873,16,2016,銅賞,地区,False
3047,16,2016,銀賞,地区,False
4373,16,2016,銀賞,地区,False
317,16,2016,銀賞,地区,False
814,16,2016,銅賞,地区,False
1261,16,2016,銀賞,地区,False
264,16,2017,,地区,False
4277,16,2017,,地区,False
1261,16,2017,,地区,False
3388,16,2017,,地区,False
4373,16,2017,,地区,False
3047,16,2017,,地区,False
3873,16,2017,,地区,False
317,16,2017,,地区,False
4502,16,2013,銅賞,地区,False
41,16,2013,銀賞,地区,False
235,16,2013,銀賞,地区,False
4599,16,2013,銀賞,地区,False
3547,16,2013,銅賞,地区,False
4556,16,2013,銅賞,地区,False
2614,16,2013,金賞,地区,False
2236,16,2013,銅賞,地区,False
3895,16,2013,銀賞,地区,False
5151,16,2013,銅賞,地区,False
799,16,2013,銀賞,地区,False
3895,16,2014,銀賞,地区,False
4556,16,2014,銅賞,地区,False
3803,16,2014,銀賞,地区,False
4599,16,2014,銀賞,地区,False
799,16,2014,銀賞,地区,False
4502,16,2014,銅賞,地区,False
3678,16,2014,銀賞,地区,False
2236,16,2014,銅賞,地区,False
1758,16,2014,銀賞,地区,False
3346,16,2014,銅賞,地区,False
2236,16,2015,銅賞,地区,False
3346,16,2015,銀賞,地区,False
235,16,2015,銀賞,地区,False
2614,16,2015,銀賞,地区,False
3677,16,2015,銅賞,地区,False
3678,16,2015,金賞,地区,False
4599,16,2015,銀賞,地区,False
4502,16,2015,銀賞,地区,False
1758,16,2015,銀賞,地区,False
3895,16,2015,銅賞,地区,False
3803,16,2015,銀賞,地区,False
3678,16,2016,銀賞,地区,False
4556,16,2016,銀賞,地区,False
4502,16,2016,銀賞,地区,False
4599,16,2016,銀賞,地区,False
2236,16,2016,銅賞,地区,False
41,16,2016,銀賞,地区,False
1758,16,2016,金賞,地区,False
3346,16,2016,銀賞,地区,False
3677,16,2016,銀賞,地区,False
3803,16,2016,銀賞,地区,False
2614,16,2016,銀賞,地区,False
3895,16,2016,銅賞,地区,False
4553,16,2016,銀賞,地区,False
3895,16,2017,銀賞,地区,False
4502,16,2017,銀賞,地区,False
4556,16,2017,銀賞,地区,False
2614,16,2017,銀賞,地区,False
4553,16,2017,銀賞,地区,False
3803,16,2017,銀賞,地区,False
1758,16,2017,銀賞,地区,False
1106,16,2017,銀賞,地区,False
235,16,2017,銀賞,地区,False
4599,16,2017,銀賞,地区,False
3346,16,2017,銀賞,地区,False
2236,16,2017,銀賞,地区,False
3677,16,2017,銀賞,地区,False
3946,16,2013,失格,地区,False
5143,16,2013,銀賞,地区,False
4818,16,2013,銀賞,地区,False
690,16,2013,銀賞,地区,False
3885,16,2013,銅賞,地区,False
2483,16,2013,銀賞,地区,False
5135,16,2013,金賞,地区,False
1934,16,2013,銀賞,地区,False
226,16,2013,銅賞,地区,False
4505,16,2013,銅賞,地区,False
4016,16,2013,銀賞,地区,False
1067,16,2013,銀賞,地区,False
3162,16,2013,銀賞,地区,False
1851,16,2013,銀賞,地区,False
5135,16,2014,金賞,地区,False
2011,16,2014,銀賞,地区,False
226,16,2014,銅賞,地区,False
1067,16,2014,銀賞,地区,False
3885,16,2014,銀賞,地区,False
4818,16,2014,銅賞,地区,False
3162,16,2014,銀賞,地区,False
1851,16,2014,銅賞,地区,False
2483,16,2014,銀賞,地区,False
1671,16,2014,銀賞,地区,False
1934,16,2014,銀賞,地区,False
4505,16,2014,銅賞,地区,False
4016,16,2014,銀賞,地区,False
690,16,2014,銀賞,地区,False
2483,16,2016,銀賞,地区,False
690,16,2016,銀賞,地区,False
3885,16,2016,銀賞,地区,False
4456,16,2016,銅賞,地区,False
3946,16,2016,銀賞,地区,False
1851,16,2016,銅賞,地区,False
3162,16,2016,金賞,地区,False
4016,16,2016,銀賞,地区,False
2011,16,2016,銀賞,地区,False
4505,16,2016,銅賞,地区,False
1067,16,2016,金賞,地区,False
226,16,2016,銅賞,地区,False
5135,16,2016,銀賞,地区,False
1934,16,2016,銀賞,地区,False
1671,16,2017,銀賞,地区,False
4456,16,2017,銀賞,地区,False
5135,16,2017,銀賞,地区,False
1851,16,2017,銀賞,地区,False
3162,16,2017,銀賞,地区,False
2996,16,2017,銀賞,地区,False
2483,16,2017,銀賞,地区,False
1934,16,2017,銀賞,地区,False
2011,16,2017,銀賞,地区,False
3885,16,2017,銀賞,地区,False
4016,16,2017,銀賞,地区,False
690,16,2017,銀賞,地区,False
226,16,2017,銅賞,地区,False
1934,16,2015,銅賞,地区,False
4456,16,2015,銀賞,地区,False
3162,16,2015,銀賞,地区,False
3946,16,2015,銀賞,地区,False
4016,16,2015,銀賞,地区,False
690,16,2015,銀賞,地区,False
1671,16,2015,銀賞,地区,False
3885,16,2015,銀賞,地区,False
5135,16,2015,銀賞,地区,False
226,16,2015,銅賞,地区,False
1851,16,2015,銅賞,地区,False
2483,16,2015,銀賞,地区,False
2011,16,2015,銀賞,地区,False
1532,16,2013,金賞,地区,False
2358,16,2013,銀賞,地区,False
2296,16,2013,銅賞,地区,False
2464,16,2013,銀賞,地区,False
1250,16,2013,銅賞,地区,False
3786,16,2013,銅賞,地区,False
2296,16,2014,銀賞,地区,False
2358,16,2014,銀賞,地区,False
4567,16,2014,銀賞,地区,False
2464,16,2014,銅賞,地区,False
3786,16,2014,銅賞,地区,False
1250,16,2014,銀賞,地区,False
630,16,2014,金賞,地区,False
2358,16,2015,銀賞,地区,False
630,16,2015,銀賞,地区,False
2464,16,2015,銀賞,地区,False
4567,16,2015,銀賞,地区,False
2296,16,2015,銀賞,地区,False
3786,16,2015,銅賞,地区,False
2358,16,2016,金賞,地区,False
3458,16,2016,銅賞,地区,False
630,16,2016,銀賞,地区,False
3786,16,2016,銅賞,地区,False
4567,16,2016,銀賞,地区,False
2296,16,2016,銀賞,地区,False
2464,16,2016,銀賞,地区,False
1250,16,2017,,地区,False
818,16,2017,,地区,False
630,16,2017,,地区,False
3458,16,2017,,地区,False
2296,16,2017,,地区,False
3786,16,2017,,地区,False
2464,16,2017,,地区,False
334,24,2013,銀賞,地区,False
4134,24,2013,銅賞,地区,False
1009,24,2013,銅賞,地区,False
3533,24,2013,銀賞,地区,False
2270,24,2013,銀賞,地区,False
3703,24,2013,金賞,地区,False
5025,24,2013,銀賞,地区,False
2695,24,2013,銅賞,地区,False
1079,24,2013,銀賞,地区,False
2171,24,2013,銀賞,地区,False
691,24,2013,銀賞,地区,False
3084,24,2013,銅賞,地区,False
225,24,2013,銅賞,地区,False
